"States and selected areas:  Employment status of the civilian noninstitutional population,",,,,,,,,,,
"January 1976 to date, not seasonally adjusted",,,,,,,,,,
,,,,,,,,,,
FIPS Code,State and area,Period,,Civilian non-institutional population,Civilian labor force,,,,,
26,Michigan,2016,02,"7,901,274   ","4,804,229   ",60.8   ,"4,555,152   ",57.7   ,"249,077   ",5.2   
27,Minnesota,2016,02,"4,302,499   ","3,017,421   ",70.1   ,"2,882,794   ",67.0   ,"134,627   ",4.5   
28,Mississippi,2016,02,"2,281,348   ","1,275,498   ",55.9   ,"1,199,568   ",52.6   ,"75,930   ",6.0   
29,Missouri,2016,02,"4,744,344   ","3,077,210   ",64.9   ,"2,926,911   ",61.7   ,"150,299   ",4.9   
30,Montana,2016,02,"819,409   ","517,589   ",63.2   ,"491,856   ",60.0   ,"25,733   ",5.0   
31,Nebraska,2016,02,"1,447,393   ","1,003,332   ",69.3   ,"970,038   ",67.0   ,"33,294   ",3.3   
32,Nevada,2016,02,"2,261,384   ","1,417,736   ",62.7   ,"1,330,633   ",58.8   ,"87,103   ",6.1   
33,New Hampshire,2016,02,"1,093,390   ","747,584   ",68.4   ,"722,360   ",66.1   ,"25,224   ",3.4   
34,New Jersey,2016,02,"7,022,230   ","4,471,779   ",63.7   ,"4,230,641   ",60.2   ,"241,138   ",5.4   
35,New Mexico,2016,02,"1,614,673   ","936,935   ",58.0   ,"874,868   ",54.2   ,"62,067   ",6.6   
36,New York,2016,02,"15,724,962   ","9,584,554   ",61.0   ,"9,077,142   ",57.7   ,"507,412   ",5.3   
51000,New York city,2016,02,"6,809,833   ","4,145,931   ",60.9   ,"3,917,602   ",57.5   ,"228,329   ",5.5   
37,North Carolina,2016,02,"7,861,664   ","4,821,356   ",61.3   ,"4,565,756   ",58.1   ,"255,600   ",5.3   
38,North Dakota,2016,02,"580,050   ","408,032   ",70.3   ,"391,629   ",67.5   ,"16,403   ",4.0   
39,Ohio,2016,02,"9,141,569   ","5,704,712   ",62.4   ,"5,391,677   ",59.0   ,"313,035   ",5.5   
40,Oklahoma,2016,02,"2,983,593   ","1,833,316   ",61.4   ,"1,744,109   ",58.5   ,"89,207   ",4.9   
41,Oregon,2016,02,"3,252,442   ","2,016,852   ",62.0   ,"1,906,690   ",58.6   ,"110,162   ",5.5   
42,Pennsylvania,2016,02,"10,221,207   ","6,428,830   ",62.9   ,"6,063,430   ",59.3   ,"365,400   ",5.7   
44,Rhode Island,2016,02,"856,604   ","550,618   ",64.3   ,"517,045   ",60.4   ,"33,573   ",6.1   
45,South Carolina,2016,02,"3,859,925   ","2,278,744   ",59.0   ,"2,155,199   ",55.8   ,"123,545   ",5.4   
46,South Dakota,2016,02,"651,504   ","447,268   ",68.7   ,"432,029   ",66.3   ,"15,239   ",3.4   
47,Tennessee,2016,02,"5,188,891   ","3,088,037   ",59.5   ,"2,943,502   ",56.7   ,"144,535   ",4.7   
48,Texas,2016,02,"20,766,409   ","13,262,479   ",63.9   ,"12,684,332   ",61.1   ,"578,147   ",4.4   
49,Utah,2016,02,"2,171,376   ","1,484,822   ",68.4   ,"1,425,986   ",65.7   ,"58,836   ",4.0   
50,Vermont,2016,02,"514,593   ","343,497   ",66.8   ,"330,780   ",64.3   ,"12,717   ",3.7   
51,Virginia,2016,02,"6,521,459   ","4,210,498   ",64.6   ,"4,031,834   ",61.8   ,"178,664   ",4.2   
53,Washington,2016,02,"5,685,893   ","3,616,818   ",63.6   ,"3,396,346   ",59.7   ,"220,472   ",6.1   
54,West Virginia,2016,02,"1,475,592   ","781,134   ",52.9   ,"721,268   ",48.9   ,"59,866   ",7.7   
55,Wisconsin,2016,02,"4,556,043   ","3,114,358   ",68.4   ,"2,959,966   ",65.0   ,"154,392   ",5.0   
56,Wyoming,2016,02,"450,736   ","300,190   ",66.6   ,"282,609   ",62.7   ,"17,581   ",5.9   
01,Alabama,2016,03,"3,809,182   ","2,183,384   ",57.3   ,"2,053,519   ",53.9   ,"129,865   ",5.9   
02,Alaska,2016,03,"544,918   ","358,778   ",65.8   ,"331,988   ",60.9   ,"26,790   ",7.5   
04,Arizona,2016,03,"5,349,761   ","3,228,449   ",60.3   ,"3,056,657   ",57.1   ,"171,792   ",5.3   
05,Arkansas,2016,03,"2,306,647   ","1,336,492   ",57.9   ,"1,281,897   ",55.6   ,"54,595   ",4.1   
06,California,2016,03,"30,509,377   ","19,008,287   ",62.3   ,"17,908,952   ",58.7   ,"1,099,335   ",5.8   
037,Los Angeles County,2016,03,"8,038,308   ","5,023,943   ",62.5   ,"4,760,196   ",59.2   ,"263,747   ",5.2   
08,Colorado,2016,03,"4,294,240   ","2,866,401   ",66.7   ,"2,759,351   ",64.3   ,"107,050   ",3.7   
09,Connecticut,2016,03,"2,872,488   ","1,882,579   ",65.5   ,"1,776,635   ",61.9   ,"105,944   ",5.6   
10,Delaware,2016,03,"751,171   ","471,931   ",62.8   ,"450,072   ",59.9   ,"21,859   ",4.6   
11,District of Columbia,2016,03,"561,329   ","393,846   ",70.2   ,"369,795   ",65.9   ,"24,051   ",6.1   
12,Florida,2016,03,"16,504,735   ","9,740,683   ",59.0   ,"9,278,549   ",56.2   ,"462,134   ",4.7   
13,Georgia,2016,03,"7,845,189   ","4,885,606   ",62.3   ,"4,625,234   ",59.0   ,"260,372   ",5.3   
15,Hawaii,2016,03,"1,091,405   ","680,646   ",62.4   ,"660,267   ",60.5   ,"20,379   ",3.0   
16,Idaho,2016,03,"1,264,259   ","806,410   ",63.8   ,"769,942   ",60.9   ,"36,468   ",4.5   
17,Illinois,2016,03,"10,048,947   ","6,582,121   ",65.5   ,"6,166,050   ",61.4   ,"416,071   ",6.3   
18,Indiana,2016,03,"5,135,651   ","3,335,179   ",64.9   ,"3,166,252   ",61.7   ,"168,927   ",5.1   
19,Iowa,2016,03,"2,437,532   ","1,693,038   ",69.5   ,"1,626,775   ",66.7   ,"66,263   ",3.9   
20,Kansas,2016,03,"2,210,186   ","1,482,702   ",67.1   ,"1,421,771   ",64.3   ,"60,931   ",4.1   
21,Kentucky,2016,03,"3,453,164   ","2,009,397   ",58.2   ,"1,897,173   ",54.9   ,"112,224   ",5.6   
22,Louisiana,2016,03,"3,578,431   ","2,129,905   ",59.5   ,"2,003,151   ",56.0   ,"126,754   ",6.0   
23,Maine,2016,03,"1,092,565   ","678,799   ",62.1   ,"647,205   ",59.2   ,"31,594   ",4.7   
24,Maryland,2016,03,"4,707,061   ","3,146,964   ",66.9   ,"3,003,162   ",63.8   ,"143,802   ",4.6   
25,Massachusetts,2016,03,"5,528,642   ","3,599,269   ",65.1   ,"3,442,873   ",62.3   ,"156,396   ",4.3   
26,Michigan,2016,03,"7,903,806   ","4,833,339   ",61.2   ,"4,572,394   ",57.9   ,"260,945   ",5.4   
27,Minnesota,2016,03,"4,305,278   ","3,025,386   ",70.3   ,"2,886,853   ",67.1   ,"138,533   ",4.6   
28,Mississippi,2016,03,"2,281,683   ","1,276,263   ",55.9   ,"1,203,324   ",52.7   ,"72,939   ",5.7   
29,Missouri,2016,03,"4,745,625   ","3,086,981   ",65.0   ,"2,935,166   ",61.8   ,"151,815   ",4.9   
30,Montana,2016,03,"820,116   ","519,978   ",63.4   ,"494,698   ",60.3   ,"25,280   ",4.9   
31,Nebraska,2016,03,"1,448,234   ","1,007,297   ",69.6   ,"974,629   ",67.3   ,"32,668   ",3.2   
32,Nevada,2016,03,"2,264,772   ","1,416,687   ",62.6   ,"1,331,427   ",58.8   ,"85,260   ",6.0   
33,New Hampshire,2016,03,"1,094,007   ","749,418   ",68.5   ,"724,819   ",66.3   ,"24,599   ",3.3   
34,New Jersey,2016,03,"7,023,116   ","4,481,734   ",63.8   ,"4,241,528   ",60.4   ,"240,206   ",5.4   
35,New Mexico,2016,03,"1,615,024   ","932,064   ",57.7   ,"872,314   ",54.0   ,"59,750   ",6.4   
36,New York,2016,03,"15,724,854   ","9,602,722   ",61.1   ,"9,117,614   ",58.0   ,"485,108   ",5.1   
51000,New York city,2016,03,"6,810,843   ","4,145,532   ",60.9   ,"3,923,510   ",57.6   ,"222,022   ",5.4   
37,North Carolina,2016,03,"7,870,681   ","4,851,668   ",61.6   ,"4,605,492   ",58.5   ,"246,176   ",5.1   
38,North Dakota,2016,03,"579,871   ","409,347   ",70.6   ,"392,666   ",67.7   ,"16,681   ",4.1   
39,Ohio,2016,03,"9,143,561   ","5,738,332   ",62.8   ,"5,433,287   ",59.4   ,"305,045   ",5.3   
40,Oklahoma,2016,03,"2,984,876   ","1,836,594   ",61.5   ,"1,749,467   ",58.6   ,"87,127   ",4.7   
41,Oregon,2016,03,"3,257,971   ","2,028,054   ",62.2   ,"1,917,946   ",58.9   ,"110,108   ",5.4   
42,Pennsylvania,2016,03,"10,221,640   ","6,440,554   ",63.0   ,"6,080,020   ",59.5   ,"360,534   ",5.6   
44,Rhode Island,2016,03,"856,697   ","549,630   ",64.2   ,"518,195   ",60.5   ,"31,435   ",5.7   
45,South Carolina,2016,03,"3,865,078   ","2,293,143   ",59.3   ,"2,172,008   ",56.2   ,"121,135   ",5.3   
46,South Dakota,2016,03,"651,966   ","449,152   ",68.9   ,"434,885   ",66.7   ,"14,267   ",3.2   
47,Tennessee,2016,03,"5,193,013   ","3,104,519   ",59.8   ,"2,959,089   ",57.0   ,"145,430   ",4.7   
48,Texas,2016,03,"20,797,311   ","13,302,152   ",64.0   ,"12,708,349   ",61.1   ,"593,803   ",4.5   
49,Utah,2016,03,"2,175,801   ","1,489,117   ",68.4   ,"1,431,880   ",65.8   ,"57,237   ",3.8   
50,Vermont,2016,03,"514,566   ","343,902   ",66.8   ,"331,356   ",64.4   ,"12,546   ",3.6   
51,Virginia,2016,03,"6,523,525   ","4,236,757   ",64.9   ,"4,061,985   ",62.3   ,"174,772   ",4.1   
53,Washington,2016,03,"5,694,571   ","3,632,206   ",63.8   ,"3,421,949   ",60.1   ,"210,257   ",5.8   
54,West Virginia,2016,03,"1,474,918   ","776,980   ",52.7   ,"722,996   ",49.0   ,"53,984   ",6.9   
55,Wisconsin,2016,03,"4,557,505   ","3,115,299   ",68.4   ,"2,965,873   ",65.1   ,"149,426   ",4.8   
56,Wyoming,2016,03,"450,615   ","301,702   ",67.0   ,"283,517   ",62.9   ,"18,185   ",6.0   
01,Alabama,2016,04,"3,810,556   ","2,179,030   ",57.2   ,"2,063,142   ",54.1   ,"115,888   ",5.3   
02,Alaska,2016,04,"545,235   ","358,226   ",65.7   ,"333,013   ",61.1   ,"25,213   ",7.0   
04,Arizona,2016,04,"5,358,687   ","3,217,668   ",60.0   ,"3,048,569   ",56.9   ,"169,099   ",5.3   
05,Arkansas,2016,04,"2,307,682   ","1,337,989   ",58.0   ,"1,289,947   ",55.9   ,"48,042   ",3.6   
06,California,2016,04,"30,532,884   ","18,933,574   ",62.0   ,"17,922,992   ",58.7   ,"1,010,582   ",5.3   
037,Los Angeles County,2016,04,"8,042,257   ","5,028,245   ",62.5   ,"4,777,420   ",59.4   ,"250,825   ",5.0   
08,Colorado,2016,04,"4,301,469   ","2,865,320   ",66.6   ,"2,765,628   ",64.3   ,"99,692   ",3.5   
09,Connecticut,2016,04,"2,872,547   ","1,875,759   ",65.3   ,"1,780,538   ",62.0   ,"95,221   ",5.1   
10,Delaware,2016,04,"751,782   ","471,750   ",62.8   ,"451,085   ",60.0   ,"20,665   ",4.4   
11,District of Columbia,2016,04,"561,966   ","394,204   ",70.1   ,"372,621   ",66.3   ,"21,583   ",5.5   
12,Florida,2016,04,"16,533,406   ","9,725,602   ",58.8   ,"9,278,899   ",56.1   ,"446,703   ",4.6   
13,Georgia,2016,04,"7,855,886   ","4,873,366   ",62.0   ,"4,626,475   ",58.9   ,"246,891   ",5.1   
15,Hawaii,2016,04,"1,091,867   ","680,748   ",62.3   ,"660,624   ",60.5   ,"20,124   ",3.0   
16,Idaho,2016,04,"1,266,603   ","807,062   ",63.7   ,"775,247   ",61.2   ,"31,815   ",3.9   
17,Illinois,2016,04,"10,048,401   ","6,551,283   ",65.2   ,"6,170,476   ",61.4   ,"380,807   ",5.8   
18,Indiana,2016,04,"5,138,255   ","3,335,184   ",64.9   ,"3,189,651   ",62.1   ,"145,533   ",4.4   
19,Iowa,2016,04,"2,438,332   ","1,692,676   ",69.4   ,"1,635,000   ",67.1   ,"57,676   ",3.4   
20,Kansas,2016,04,"2,210,837   ","1,479,733   ",66.9   ,"1,424,083   ",64.4   ,"55,650   ",3.8   
21,Kentucky,2016,04,"3,454,521   ","2,004,489   ",58.0   ,"1,908,990   ",55.3   ,"95,499   ",4.8   
22,Louisiana,2016,04,"3,579,734   ","2,130,039   ",59.5   ,"2,008,807   ",56.1   ,"121,232   ",5.7   
23,Maine,2016,04,"1,092,809   ","681,799   ",62.4   ,"653,480   ",59.8   ,"28,319   ",4.2   
24,Maryland,2016,04,"4,708,057   ","3,136,851   ",66.6   ,"3,007,820   ",63.9   ,"129,031   ",4.1   
25,Massachusetts,2016,04,"5,531,635   ","3,591,186   ",64.9   ,"3,456,204   ",62.5   ,"134,982   ",3.8   
26,Michigan,2016,04,"7,906,547   ","4,804,245   ",60.8   ,"4,581,405   ",57.9   ,"222,840   ",4.6   
27,Minnesota,2016,04,"4,308,205   ","3,019,628   ",70.1   ,"2,908,182   ",67.5   ,"111,446   ",3.7   
28,Mississippi,2016,04,"2,282,123   ","1,273,305   ",55.8   ,"1,205,000   ",52.8   ,"68,305   ",5.4   
29,Missouri,2016,04,"4,747,124   ","3,089,407   ",65.1   ,"2,954,441   ",62.2   ,"134,966   ",4.4   
30,Montana,2016,04,"820,814   ","520,228   ",63.4   ,"498,968   ",60.8   ,"21,260   ",4.1   
31,Nebraska,2016,04,"1,449,196   ","1,009,653   ",69.7   ,"980,121   ",67.6   ,"29,532   ",2.9   
32,Nevada,2016,04,"2,268,393   ","1,417,153   ",62.5   ,"1,334,598   ",58.8   ,"82,555   ",5.8   
33,New Hampshire,2016,04,"1,094,660   ","746,136   ",68.2   ,"724,925   ",66.2   ,"21,211   ",2.8   
34,New Jersey,2016,04,"7,024,304   ","4,465,364   ",63.6   ,"4,245,564   ",60.4   ,"219,800   ",4.9   
35,New Mexico,2016,04,"1,615,550   ","932,260   ",57.7   ,"874,877   ",54.2   ,"57,383   ",6.2   
36,New York,2016,04,"15,725,331   ","9,532,717   ",60.6   ,"9,093,925   ",57.8   ,"438,792   ",4.6   
51000,New York city,2016,04,"6,812,149   ","4,105,836   ",60.3   ,"3,905,671   ",57.3   ,"200,165   ",4.9   
37,North Carolina,2016,04,"7,880,306   ","4,843,566   ",61.5   ,"4,613,206   ",58.5   ,"230,360   ",4.8   
38,North Dakota,2016,04,"579,758   ","410,627   ",70.8   ,"396,794   ",68.4   ,"13,833   ",3.4   
39,Ohio,2016,04,"9,145,859   ","5,736,322   ",62.7   ,"5,461,050   ",59.7   ,"275,272   ",4.8   
40,Oklahoma,2016,04,"2,986,347   ","1,827,355   ",61.2   ,"1,745,406   ",58.4   ,"81,949   ",4.5   
41,Oregon,2016,04,"3,263,596   ","2,031,285   ",62.2   ,"1,930,396   ",59.1   ,"100,889   ",5.0   
42,Pennsylvania,2016,04,"10,222,380   ","6,428,045   ",62.9   ,"6,099,035   ",59.7   ,"329,010   ",5.1   
44,Rhode Island,2016,04,"856,839   ","548,548   ",64.0   ,"520,885   ",60.8   ,"27,663   ",5.0   
45,South Carolina,2016,04,"3,870,572   ","2,291,433   ",59.2   ,"2,185,420   ",56.5   ,"106,013   ",4.6   
46,South Dakota,2016,04,"652,498   ","450,149   ",69.0   ,"437,163   ",67.0   ,"12,986   ",2.9   
47,Tennessee,2016,04,"5,197,388   ","3,101,381   ",59.7   ,"2,970,434   ",57.2   ,"130,947   ",4.2   
48,Texas,2016,04,"20,830,112   ","13,292,684   ",63.8   ,"12,729,423   ",61.1   ,"563,261   ",4.2   
49,Utah,2016,04,"2,180,337   ","1,488,307   ",68.3   ,"1,436,223   ",65.9   ,"52,084   ",3.5   
50,Vermont,2016,04,"514,563   ","341,317   ",66.3   ,"329,412   ",64.0   ,"11,905   ",3.5   
51,Virginia,2016,04,"6,526,724   ","4,228,859   ",64.8   ,"4,072,012   ",62.4   ,"156,847   ",3.7   
53,Washington,2016,04,"5,703,796   ","3,618,499   ",63.4   ,"3,428,685   ",60.1   ,"189,814   ",5.2   
54,West Virginia,2016,04,"1,474,306   ","782,056   ",53.0   ,"733,596   ",49.8   ,"48,460   ",6.2   
55,Wisconsin,2016,04,"4,559,034   ","3,108,584   ",68.2   ,"2,978,455   ",65.3   ,"130,129   ",4.2   
56,Wyoming,2016,04,"450,552   ","300,935   ",66.8   ,"282,898   ",62.8   ,"18,037   ",6.0   
01,Alabama,2016,05,"3,811,942   ","2,178,907   ",57.2   ,"2,062,738   ",54.1   ,"116,169   ",5.3   
02,Alaska,2016,05,"545,611   ","363,120   ",66.6   ,"338,377   ",62.0   ,"24,743   ",6.8   
04,Arizona,2016,05,"5,367,697   ","3,223,291   ",60.0   ,"3,057,018   ",57.0   ,"166,273   ",5.2   
05,Arkansas,2016,05,"2,308,716   ","1,343,176   ",58.2   ,"1,291,559   ",55.9   ,"51,617   ",3.8   
06,California,2016,05,"30,555,904   ","18,941,043   ",62.0   ,"17,999,896   ",58.9   ,"941,147   ",5.0   
037,Los Angeles County,2016,05,"8,045,986   ","5,019,583   ",62.4   ,"4,777,049   ",59.4   ,"242,534   ",4.8   
08,Colorado,2016,05,"4,308,836   ","2,868,701   ",66.6   ,"2,775,799   ",64.4   ,"92,902   ",3.2   
09,Connecticut,2016,05,"2,872,661   ","1,894,320   ",65.9   ,"1,797,818   ",62.6   ,"96,502   ",5.1   
10,Delaware,2016,05,"752,413   ","470,128   ",62.5   ,"450,483   ",59.9   ,"19,645   ",4.2   
11,District of Columbia,2016,05,"562,541   ","392,600   ",69.8   ,"370,641   ",65.9   ,"21,959   ",5.6   
12,Florida,2016,05,"16,562,312   ","9,788,251   ",59.1   ,"9,346,280   ",56.4   ,"441,971   ",4.5   
13,Georgia,2016,05,"7,866,506   ","4,897,219   ",62.3   ,"4,650,929   ",59.1   ,"246,290   ",5.0   
15,Hawaii,2016,05,"1,092,400   ","679,595   ",62.2   ,"659,836   ",60.4   ,"19,759   ",2.9   
16,Idaho,2016,05,"1,269,025   ","812,372   ",64.0   ,"784,276   ",61.8   ,"28,096   ",3.5   
17,Illinois,2016,05,"10,047,987   ","6,539,609   ",65.1   ,"6,193,040   ",61.6   ,"346,569   ",5.3   
18,Indiana,2016,05,"5,140,966   ","3,343,579   ",65.0   ,"3,205,126   ",62.3   ,"138,453   ",4.1   
19,Iowa,2016,05,"2,439,271   ","1,688,945   ",69.2   ,"1,632,541   ",66.9   ,"56,404   ",3.3   
20,Kansas,2016,05,"2,211,639   ","1,476,039   ",66.7   ,"1,420,347   ",64.2   ,"55,692   ",3.8   
21,Kentucky,2016,05,"3,456,015   ","2,015,576   ",58.3   ,"1,916,436   ",55.5   ,"99,140   ",4.9   
22,Louisiana,2016,05,"3,580,994   ","2,125,173   ",59.3   ,"2,001,797   ",55.9   ,"123,376   ",5.8   
23,Maine,2016,05,"1,093,078   ","686,218   ",62.8   ,"660,097   ",60.4   ,"26,121   ",3.8   
24,Maryland,2016,05,"4,708,989   ","3,148,146   ",66.9   ,"3,017,260   ",64.1   ,"130,886   ",4.2   
25,Massachusetts,2016,05,"5,534,790   ","3,594,619   ",64.9   ,"3,459,965   ",62.5   ,"134,654   ",3.7   
26,Michigan,2016,05,"7,909,380   ","4,843,436   ",61.2   ,"4,626,158   ",58.5   ,"217,278   ",4.5   
27,Minnesota,2016,05,"4,311,286   ","3,023,176   ",70.1   ,"2,925,759   ",67.9   ,"97,417   ",3.2   
28,Mississippi,2016,05,"2,282,557   ","1,281,206   ",56.1   ,"1,205,910   ",52.8   ,"75,296   ",5.9   
29,Missouri,2016,05,"4,748,813   ","3,087,537   ",65.0   ,"2,958,018   ",62.3   ,"129,519   ",4.2   
30,Montana,2016,05,"821,583   ","522,631   ",63.6   ,"503,234   ",61.3   ,"19,397   ",3.7   
31,Nebraska,2016,05,"1,450,153   ","1,012,586   ",69.8   ,"983,390   ",67.8   ,"29,196   ",2.9   
32,Nevada,2016,05,"2,271,930   ","1,421,022   ",62.5   ,"1,340,827   ",59.0   ,"80,195   ",5.6   
33,New Hampshire,2016,05,"1,095,350   ","747,127   ",68.2   ,"726,731   ",66.3   ,"20,396   ",2.7   
34,New Jersey,2016,05,"7,025,529   ","4,471,996   ",63.7   ,"4,251,995   ",60.5   ,"220,001   ",4.9   
35,New Mexico,2016,05,"1,615,997   ","931,496   ",57.6   ,"873,670   ",54.1   ,"57,826   ",6.2   
36,New York,2016,05,"15,725,735   ","9,519,574   ",60.5   ,"9,108,268   ",57.9   ,"411,306   ",4.3   
51000,New York city,2016,05,"6,813,199   ","4,081,462   ",59.9   ,"3,891,042   ",57.1   ,"190,420   ",4.7   
37,North Carolina,2016,05,"7,890,085   ","4,860,919   ",61.6   ,"4,628,790   ",58.7   ,"232,129   ",4.8   
38,North Dakota,2016,05,"579,662   ","413,837   ",71.4   ,"401,868   ",69.3   ,"11,969   ",2.9   
39,Ohio,2016,05,"9,148,244   ","5,740,183   ",62.7   ,"5,486,817   ",60.0   ,"253,366   ",4.4   
40,Oklahoma,2016,05,"2,987,866   ","1,829,301   ",61.2   ,"1,740,305   ",58.2   ,"88,996   ",4.9   
41,Oregon,2016,05,"3,269,305   ","2,033,986   ",62.2   ,"1,941,470   ",59.4   ,"92,516   ",4.5   
42,Pennsylvania,2016,05,"10,223,340   ","6,453,973   ",63.1   ,"6,117,016   ",59.8   ,"336,957   ",5.2   
44,Rhode Island,2016,05,"857,059   ","549,557   ",64.1   ,"521,705   ",60.9   ,"27,852   ",5.1   
45,South Carolina,2016,05,"3,876,147   ","2,300,476   ",59.3   ,"2,193,836   ",56.6   ,"106,640   ",4.6   
46,South Dakota,2016,05,"653,066   ","452,267   ",69.3   ,"439,897   ",67.4   ,"12,370   ",2.7   
47,Tennessee,2016,05,"5,201,821   ","3,111,026   ",59.8   ,"2,981,124   ",57.3   ,"129,902   ",4.2   
48,Texas,2016,05,"20,862,603   ","13,286,623   ",63.7   ,"12,721,826   ",61.0   ,"564,797   ",4.3   
49,Utah,2016,05,"2,184,933   ","1,497,223   ",68.5   ,"1,446,597   ",66.2   ,"50,626   ",3.4   
50,Vermont,2016,05,"514,558   ","343,184   ",66.7   ,"332,514   ",64.6   ,"10,670   ",3.1   
51,Virginia,2016,05,"6,530,224   ","4,243,449   ",65.0   ,"4,079,645   ",62.5   ,"163,804   ",3.9   
53,Washington,2016,05,"5,713,214   ","3,624,656   ",63.4   ,"3,441,541   ",60.2   ,"183,115   ",5.1   
54,West Virginia,2016,05,"1,473,770   ","786,107   ",53.3   ,"739,242   ",50.2   ,"46,865   ",6.0   
55,Wisconsin,2016,05,"4,560,771   ","3,108,285   ",68.2   ,"2,992,242   ",65.6   ,"116,043   ",3.7   
56,Wyoming,2016,05,"450,528   ","300,838   ",66.8   ,"283,566   ",62.9   ,"17,272   ",5.7   
01,Alabama,2016,06,"3,813,372   ","2,191,910   ",57.5   ,"2,055,419   ",53.9   ,"136,491   ",6.2   
02,Alaska,2016,06,"545,913   ","368,633   ",67.5   ,"343,154   ",62.9   ,"25,479   ",6.9   
04,Arizona,2016,06,"5,376,707   ","3,234,844   ",60.2   ,"3,050,150   ",56.7   ,"184,694   ",5.7   
05,Arkansas,2016,06,"2,309,815   ","1,357,262   ",58.8   ,"1,299,527   ",56.3   ,"57,735   ",4.3   
06,California,2016,06,"30,579,034   ","19,004,189   ",62.1   ,"17,939,673   ",58.7   ,"1,064,516   ",5.6   
037,Los Angeles County,2016,06,"8,049,672   ","5,011,949   ",62.3   ,"4,742,275   ",58.9   ,"269,674   ",5.4   
08,Colorado,2016,06,"4,316,260   ","2,908,028   ",67.4   ,"2,802,743   ",64.9   ,"105,285   ",3.6   
09,Connecticut,2016,06,"2,872,812   ","1,914,893   ",66.7   ,"1,810,104   ",63.0   ,"104,789   ",5.5   
10,Delaware,2016,06,"753,099   ","475,815   ",63.2   ,"452,805   ",60.1   ,"23,010   ",4.8   
11,District of Columbia,2016,06,"563,153   ","397,018   ",70.5   ,"371,502   ",66.0   ,"25,516   ",6.4   
12,Florida,2016,06,"16,591,442   ","9,805,221   ",59.1   ,"9,314,806   ",56.1   ,"490,415   ",5.0   
13,Georgia,2016,06,"7,877,007   ","4,917,182   ",62.4   ,"4,640,688   ",58.9   ,"276,494   ",5.6   
15,Hawaii,2016,06,"1,092,907   ","685,539   ",62.7   ,"661,142   ",60.5   ,"24,397   ",3.6   
16,Idaho,2016,06,"1,271,434   ","823,045   ",64.7   ,"793,876   ",62.4   ,"29,169   ",3.5   
17,Illinois,2016,06,"10,047,643   ","6,629,077   ",66.0   ,"6,231,376   ",62.0   ,"397,701   ",6.0   
18,Indiana,2016,06,"5,143,797   ","3,373,834   ",65.6   ,"3,218,896   ",62.6   ,"154,938   ",4.6   
19,Iowa,2016,06,"2,440,216   ","1,705,531   ",69.9   ,"1,640,993   ",67.2   ,"64,538   ",3.8   
20,Kansas,2016,06,"2,212,446   ","1,497,913   ",67.7   ,"1,433,884   ",64.8   ,"64,029   ",4.3   
21,Kentucky,2016,06,"3,457,479   ","2,038,373   ",59.0   ,"1,926,341   ",55.7   ,"112,032   ",5.5   
22,Louisiana,2016,06,"3,582,322   ","2,152,790   ",60.1   ,"2,002,848   ",55.9   ,"149,942   ",7.0   
23,Maine,2016,06,"1,093,369   ","701,414   ",64.2   ,"676,035   ",61.8   ,"25,379   ",3.6   
24,Maryland,2016,06,"4,710,020   ","3,186,203   ",67.6   ,"3,037,561   ",64.5   ,"148,642   ",4.7   
25,Massachusetts,2016,06,"5,538,001   ","3,654,763   ",66.0   ,"3,508,700   ",63.4   ,"146,063   ",4.0   
26,Michigan,2016,06,"7,912,360   ","4,890,142   ",61.8   ,"4,640,069   ",58.6   ,"250,073   ",5.1   
27,Minnesota,2016,06,"4,314,440   ","3,054,724   ",70.8   ,"2,933,181   ",68.0   ,"121,543   ",4.0   
28,Mississippi,2016,06,"2,282,980   ","1,293,180   ",56.6   ,"1,203,666   ",52.7   ,"89,514   ",6.9   
29,Missouri,2016,06,"4,750,508   ","3,127,940   ",65.8   ,"2,974,148   ",62.6   ,"153,792   ",4.9   
30,Montana,2016,06,"822,341   ","529,561   ",64.4   ,"507,631   ",61.7   ,"21,930   ",4.1   
31,Nebraska,2016,06,"1,451,205   ","1,021,779   ",70.4   ,"987,688   ",68.1   ,"34,091   ",3.3   
32,Nevada,2016,06,"2,275,502   ","1,425,283   ",62.6   ,"1,341,282   ",58.9   ,"84,001   ",5.9   
33,New Hampshire,2016,06,"1,096,096   ","758,480   ",69.2   ,"737,045   ",67.2   ,"21,435   ",2.8   
34,New Jersey,2016,06,"7,026,821   ","4,517,146   ",64.3   ,"4,285,264   ",61.0   ,"231,882   ",5.1   
35,New Mexico,2016,06,"1,616,518   ","942,133   ",58.3   ,"872,853   ",54.0   ,"69,280   ",7.4   
36,New York,2016,06,"15,726,412   ","9,604,854   ",61.1   ,"9,151,672   ",58.2   ,"453,182   ",4.7   
